"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"11",38.3425657637417,50.6695756688714,18.2128873188049,50.1612497726455,52.8819442726672,36.534726805985,79.3606212828308,92.7534683374688,59.5966812456027,53.231402207166,50.2515664091334,71.6109537519515,76.0869235033169,28.9292291272432,72.9024179745466,41.9303111266345,37.9226766061038,13.6570764705539,41.3901508552954,78.6378313554451
"12",65.0847355602309,6.99318596161902,14.2283495282754,43.624348170124,62.2714790282771,80.9980025049299,6.81181440595537,29.4142350787297,96.8309067422524,45.8360773511231,84.0697443112731,2.16849218122661,5.53037221543491,71.4280387153849,14.7380831185728,36.9121622294188,0.509010930545628,52.8567135334015,32.1229407098144,9.77012009825557
"13",19.0096884267405,63.0012901034206,92.2126716934144,22.133006551303,55.8702535694465,11.422381689772,60.0628869142383,2.91365552693605,37.7160161035135,79.3129105819389,13.7413787189871,94.179944274947,31.9867024896666,46.8424318358302,81.3220627373084,94.0253345528618,17.6229527452961,90.89888734743,35.6474487343803,42.941492726095
"14",3.42751992866397,25.9585528634489,23.6823078943416,56.9172695279121,88.8095195172355,68.0290962569416,10.2465223288164,45.4288905253634,38.1218405906111,4.96535478159785,79.4336895691231,20.9105865564197,36.6056040627882,89.1251095570624,22.3877404350787,27.5787594961002,28.5725043853745,46.6299826279283,84.7722352482378,68.9265941735357
"15",8.9734566397965,36.3316538278013,60.977180977352,87.599333957769,68.413081462495,0.508578750304878,33.0140678444877,46.17001011502,90.8517735078931,66.6636612266302,56.4279760001227,7.11968026589602,63.8750683283433,64.8148714099079,50.5341228796169,77.9424051288515,49.3536269990727,12.0869878679514,42.1513704117388,51.1033003451303
"16",36.1797461053357,46.3701053988189,97.7975601796061,36.8403581436723,92.5513721536845,56.0331554617733,16.3217985071242,63.2530021481216,65.5442693736404,5.13558371458203,87.4670517398044,78.5957729211077,69.8004393605515,53.3206466585398,3.32505714613944,32.4265826493502,56.4333042129874,68.7491312855855,9.00272699072957,12.6836441690102
"17",77.9236155562103,58.7494355160743,0.875036232173443,88.081789878197,68.0142158409581,28.5851639928296,92.4358734628186,22.4580571521074,82.8613693127409,35.311650368385,13.3764722850174,46.0289910202846,46.0802391404286,15.7404054887593,90.1836369652301,31.2839342281222,57.7176206745207,98.288756236434,75.0752369174734,68.372803600505
"18",11.295079649426,5.46369478106499,14.7666760487482,78.061294881627,57.5987175572664,91.3835815619677,65.2635464677587,41.6823977138847,21.4839818654582,21.0421919589862,2.55475568119437,71.4539311826229,43.7764257658273,26.2241344898939,22.6397482212633,1.00240304600447,92.456718813628,77.8779986314476,32.5475979829207,95.4216662561521
"19",2.09438523743302,57.4609947390854,91.4248420391232,79.6482949750498,56.181664345786,92.8331920411438,73.4260076656938,32.1783286053687,64.2837580759078,43.4333813609555,93.7741061905399,11.3226329907775,16.5350008523092,14.0976766357198,48.0191300623119,19.9926900211722,94.4294467801228,31.1609648168087,45.4042041441426,16.2390485173091
"20",29.3346249731258,65.7897526863962,80.8726604795083,98.0225140461698,27.9196342919022,11.4177455659956,74.3186406092718,17.3652985598892,85.4421772295609,11.9926553219557,40.6724443659186,27.0508438581601,5.60164528433233,14.4136820919812,56.586448289454,50.8751685963944,15.8120332052931,25.3536137519404,40.5103649012744,92.1459356322885
